"Path","File","Date Acquired","Sample","Misc"
"D:\DATA_FID_1\25032026\","O1_1110012299.D","25 Mar 2026  14:18    "," "," "
"Signal: O1_1110012299.D\FID1A.ch"
0.331,85386.149
0.332,85458.043
0.332,85444.571
0.332,85431.613
0.333,85417.039
0.333,85410.953
0.333,85433.151
0.334,85479.096
0.334,85523.872
0.334,85513.569
0.335,85482.560
0.335,85460.760
0.335,85452.487
0.336,85449.752
0.336,85424.429
0.336,85429.377
0.337,85421.275
0.337,85414.664
0.337,85405.921
0.338,85380.897
0.338,85393.901
0.338,85384.693
0.339,85394.249
0.339,85382.407
0.339,85384.313
0.340,85461.137
0.340,85550.089
0.340,85609.980
0.341,85567.940
0.341,85472.133
0.341,85444.376
0.342,85441.035
0.342,85472.597
0.342,85439.040
0.343,85401.013
0.343,85411.765
0.343,85411.021
0.344,85403.165
0.344,85369.116
0.344,85365.137
0.345,85399.271
0.345,85404.093
0.345,85377.281
0.346,85336.929
0.346,85318.497
0.346,85348.000
0.347,85408.893
0.347,85463.327
0.347,85456.100
0.348,85436.432
0.348,85403.241
0.348,85400.560
0.349,85380.345
0.349,85319.877
0.349,85315.887
0.350,85334.569
0.350,85383.911
0.350,85394.351
0.351,85388.719
0.351,85418.660
0.351,85427.457
0.352,85400.284
0.352,85366.324
0.352,85326.981
0.353,85363.269
0.353,85399.189
0.353,85488.285
0.354,85483.071
0.354,85439.968
0.354,85373.504
0.355,85359.433
0.355,85417.692
0.355,85471.280
0.356,85510.185
0.356,85466.509
0.356,85395.412
0.357,85332.119
0.357,85319.461
0.357,85317.011
0.358,85301.176
0.358,85353.993
0.358,85434.191
0.359,85462.352
0.359,85419.320
0.359,85343.527
0.360,85379.847
0.360,85411.336
0.360,85486.209
0.361,85469.783
0.361,85470.579
0.361,85460.109
0.362,85507.524
0.362,85497.215
0.362,85504.113
0.363,85498.476
0.363,85503.863
0.363,85434.603
0.364,85383.807
0.364,85340.792
0.364,85370.567
0.365,85422.801
0.365,85476.743
0.365,85467.143
0.366,85385.384
0.366,85343.825
0.366,85316.895
0.367,85361.775
0.367,85378.236
0.367,85413.088
0.368,85374.436
0.368,85343.069
0.368,85346.671
0.369,85393.592
0.369,85446.917
0.369,85481.224
0.370,85514.519
0.370,85526.977
0.370,85482.959
0.371,85449.528
0.371,85394.975
0.371,85368.560
0.372,85285.557
0.372,85294.267
0.372,85348.013
0.373,85408.153
0.373,85442.399
0.373,85470.035
0.374,85492.649
0.374,85468.079
0.374,85435.883
0.375,85398.835
0.375,85374.413
0.375,85378.667
0.376,85440.343
0.376,85419.339
0.376,85331.820
0.377,85261.287
0.377,85297.752
0.377,85375.459
0.378,85448.231
0.378,85526.779
0.378,85567.671
0.379,85494.125
0.379,85414.653
0.379,85392.663
0.380,85432.025
0.380,85422.445
0.380,85368.457
0.381,85370.875
0.381,85421.796
0.381,85454.095
0.382,85456.939
0.382,85480.715
0.382,85484.173
